id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4877994122805742,MwIYYbLTU,3044108715,颜控蜗牛cys,#从录取率来看考研难度超过高考#废话吗,,,,从录取率来看考研难度超过高考,0,0,0,2023-03-11 06:38,iPhone客户端,,,
4877942692249837,MwHE19rhH,3286505137,听风述烟火人间,这一刻，想考研的心到顶了,,,,,0,0,0,2023-03-11 03:13,iPhone客户端,,,
4877942452650609,MwHDDb7xL,1847455617,月倾唯俊,#历史学考研#？我祖坟冒烟儿了……,,,,历史学考研,0,1,2,2023-03-11 03:12,iPhone客户端,,,
4877942436659412,MwHDBrWpS,6852938146,Leo不喝气泡水,兰州交通大学考研求助！咱兰州交大今年收不收mpa调剂mba的啊有没有大佬知道呀,,,,,0,5,0,2023-03-11 03:12,兰州交通大学考研超话,,,
4877941819572462,MwHCBEaey,6217291451,多背个单词多吃碗饭,#历史学考研#不容易本专业也能上热搜希望顺利上岸顺利毕业！,,,,历史学考研,0,2,6,2023-03-11 03:10,iPhone客户端,,,
4877941773697601,MwHCxfvUJ,6270536230,Hashimoto-,我的考运真的是一种逆天而行的烂，两年前有个朋友说“只要和我说过他要考研的人最后都一把过了，你一定也可以！”笑死啊啊啊啊啊啊我专克神嘴,,,,,0,0,0,2023-03-11 03:10,iPhone 12,,,
4877941622702789,MwHCibl7n,6456877853,宇轩石Starry,#2023考研国家线公布#感谢工科不杀之恩，真没涨,,,,2023考研国家线公布,0,2,2,2023-03-11 03:09,三星android智能手机,,,
4877941270118840,MwHBJ0uUM,5945434541,逐鹿臣,又熬夜……什么时候我才能敢去看楚天以南啊感觉忍不到考研结束,,,,,0,1,0,2023-03-11 03:08,nova7Pro你在焦点在,,,
4877941072724480,MwHBpbqLe,5537313414,阿芋是可爱多,艺术国家线为什么还能涨啊，涨的话能不能考虑一下学硕今年其他英语框框降分可以看出英一有多难了，艺术还涨分。专硕分高学硕分也高吗？认识好多学硕第一第二没过国家线，我第三也没过（中部211，只有第一过国家线了）去年分高招不满缩招，分再涨，直接明说不要艺术学硕算了#考研国家线##艺术学硕#,,,,"考研国家线,艺术学硕",0,4,3,2023-03-11 03:07,iPhone客户端,,,
4877940900233467,MwHB80YJB,5878415283,嗜好多能力小的普通蛋挞,今年考研国家线296……,,,,,0,0,0,2023-03-11 03:06,iPhone客户端,,,
4877940800881028,MwHAY3Hc8,6296879226,Sunning袁钰宁,#医学考研#经历了两次考研，第一次有点好高骛远，心中怀揣着对华科同济医学院的向往，不知死活地向前冲。结果英语拉垮。第二次本以为稳稳当当，结果疫情地提前放开，再加上爸妈都在医院里工作，我在考研前的第3天中招了，差点没上成考场……结果西医综合坠入深渊……来到2024，我已经没了之前的锋芒，没有之前的斗志了。没有那种我要考多少分的勇气了……考研对于我以及对于大多数医学生来说，都是一道必须迈过去的坎儿。我对象也从武汉市中心医院裸辞考研了……我只能说2024我会汲取教训，不会让命运有折磨我的机会。用平和的心态走完今年的考研路途。既然命运给我开了一个玩笑，那就战斗到底。24考研的新兵们，明年出分来来看看我是否羽化登仙。,,黄石·湖北理工学院,,医学考研,0,0,3,2023-03-11 03:06,iPhone客户端,,,
4877530694158397,MwwVvhrMV,7050393733,202203100208lovecnx,2023.3.9（距离考研还有290天）二战+法考目前进度：一、法硕，民法薄讲义第一轮背诵前149页二、法考，完成民法老钟前15讲内容（共55讲）第一阶段安排：1、法硕民法，3月14日完成第一轮背诵，第四周周日（3月19日）阶段性民法复习结束。——由简入繁2、法考民法，第三周周日（3月31日）阶段性复习结束。3、英语前三周（3月12日）打基础单词+句子明日计划：一、法硕1、背书，民法薄讲义p1-p149（合同编全部）2、墨墨英语单词，3、百句实战day13二、法考（晚上）1、复习14讲，学习15讲2、刷真金题，135/570今日份总结：1、今天合同编背的熟了蛮多，典型合同部分算是记下来了，点个赞2、学习时长…怎么说，现在就是背40分钟就休息20分钟，很无语，以后要抓紧些3、另外，明天就是和俺的宝子一周年啦～耶,,,,,0,0,0,2023-03-09 23:56,一加11 行星发动机,"['https://wx3.sinaimg.cn/large/007H8JtXgy1hbu1pwuz19j30u01v0gua.jpg', 'https://wx3.sinaimg.cn/large/007H8JtXgy1hbu1pytte6j30u01v0dkd.jpg']",,
4877530643039769,MwwVqcKMx,2695144525,小荷荷要努力啊,#国家线#考研一次又一次上热搜，现在每年得多少学生关注和参与考研啊。一个本科班里大部分人从入学就想好了要考研，真的越来越难了。当年考了380多分，在当时已经算是高分了，放到现在我可能连学校线都过不了。现在我们毕业也越来越难，找工作也越来越难，早日脱离苦海吧，这学校是一刻也不想再待了,,,,国家线,0,6,8,2023-03-09 23:56,微博搜索,,,
4877530592713097,MwwVlbnND,5189520088,薛羊羊桑,课好多都是重要的课每天好忙哪怕每天都在学习还是感觉自己干的都是杯水车薪好焦虑现在就这样想象不到大三的时候该咋办又在想考研的时候更累起码每天有在完成任务有看到自己的努力也行吧希望不要白费希望可以坚持下去薛薛薛加油！,,,,,0,0,0,2023-03-09 23:56,iPhone客户端,,,
4877530592708103,MwwVlbmv5,5995056023,-大大大大大橙子,农学考研考研分数快下来了，需要调剂的同学可以来咨询。只做农学，更专业针对性更强！不是考研机构！！！研究生在读马上读博的农学学长，不存在套路和诱导，站在学生自己的角度给你分析解答。详情可见小红薯ID：农学小手,,,,,0,4,2,2023-03-09 23:56,农学考研超话,['https://wx3.sinaimg.cn/large/006xIDVZly1hbu1rh1o8wj30zk0otwhz.jpg'],,
4877530521932818,MwwVe86Ou,5647434851,开心一点先吃饭,破防了……不就是我吗考研失败了，然后各种编制都试试，文科生的痛#考研失败是种什么体验#,,,,考研失败是种什么体验,0,0,0,2023-03-09 23:55,iPhone客户端,['https://wx1.sinaimg.cn/large/006ac3MTgy1hbu1qbqyc3j30wi1ycb29.jpg'],,
4877530508562606,MwwVczVwy,7669825446,就吃吃吃吃吃吃不胖,考研数学三6,,,,,0,0,0,2023-03-09 23:55,考研数学三超话,,,
4877530488901606,MwwVaBlIi,3597777792,白菜送钱菌,💴𝟗.𝟗￥/24支速干中性笔文具店至少2r以上‼️写字很流畅超级丝滑不断墨囤着24支能用好久啦很化蒜考研考公考编刷题的都用起来O网页链接自助搜券>>>O网页链接猫超券O网页链接你还想要啥置顶搜券,,,,,0,0,0,2023-03-09 23:55,白菜送钱菌的小店,['https://wx4.sinaimg.cn/large/d671bb80gy1hbu1r17dt5j20m80m8q61.jpg'],,
4877530487590737,MwwVavQHf,5180341599,刘非凡fantasy,MPAcc考研拒绝摆烂🙅🏻‍♂️,,,,,0,0,0,2023-03-09 23:55,MPAcc考研超话,['https://wx4.sinaimg.cn/large/005EAbuLly1hbu1r1th9rj32bc334b2b.jpg'],,
4877530446171834,MwwV6pTzI,5346879493,每天都要多吃饭呀,我开始享受真正的大学生活意识到自己不是学习那块料不打算考研不再执着于成绩综测分绩点而是开始享受大学会急急忙忙赶早八会在没课时种种花看看考公资料会和室友在操场散散步运动运动会和朋友开小电动去兜风会在周末出去看看外面的风景我开始接受并享受能让自己开心的事不再执着的想要有志同道合的人和对象有更好没有也无妨大学不只有学习还有千千万万个世界,,十堰·汉江师范学院,,,0,0,4,2023-03-09 23:55,iPhone客户端,,,
4877530425724085,MwwV4o15X,7494019705,糖豆儿Tangdouer,广州大学考研蹲一个土木工程专业上岸的学长学姐，想咨询一些问题。,,,,,0,2,0,2023-03-09 23:55,广州大学考研超话,,,
4877530412877430,MwwV3c4ya,5534288660,symPhony小黑,#琦妈考研每日一句##考研英语#@刘琦老师句5，形式主语＋主语从句，从句内嵌套一个定语从句，学会找主语从句的主干结构,,,刘琦老师,"琦妈考研每日一句,考研英语",0,0,1,2023-03-09 23:55,nova4自拍极点全面屏,['https://wx3.sinaimg.cn/large/0062xjikly1hbu1pxcfkdj32bc334000.jpg'],,
4877993799844730,MwIYrFj3Y,6474816311,优硕寄宿考研吖吖学姐,青岛寄宿考研/山东寄宿考研精彩疲倦的生活里，总要有温柔的梦想愿一片真心不被辜负愿一切努力终有收获时间过得可真快，一晃又到周末啦#青岛寄宿考研#,,青岛·青岛优硕寄宿考研基地(自习室),,青岛寄宿考研,0,0,0,2023-03-11 06:36,iPhone客户端,"['https://wx4.sinaimg.cn/large/0074bFv9ly1hbviwydr6hj31e01uoqul.jpg', 'https://wx3.sinaimg.cn/large/0074bFv9ly1hbvix214coj31e01uo4qp.jpg', 'https://wx4.sinaimg.cn/large/0074bFv9ly1hbvix4a7a5j31e01uo1kx.jpg', 'https://wx4.sinaimg.cn/large/0074bFv9ly1hbvix6ro0cj31e01uo4qp.jpg', 'https://wx4.sinaimg.cn/large/0074bFv9ly1hbviwvnheej30v90zgn2t.jpg', 'https://wx3.sinaimg.cn/large/0074bFv9ly1hbvixa5r1kj31e01uohci.jpg', 'https://wx1.sinaimg.cn/large/0074bFv9ly1hbvixam7eoj31400qrdm1.jpg', 'https://wx1.sinaimg.cn/large/0074bFv9ly1hbviwvbjqaj315o0v9qgp.jpg', 'https://wx3.sinaimg.cn/large/0074bFv9ly1hbvixfn9k9j33402c0b2b.jpg']",,
4877993325101386,MwIXGlp6q,6617957427,法硕资料小王子,2023-南京财经大学-最新版绝密复试真题#法硕考研##法硕#,,,,"法硕考研,法硕",0,2,3,2023-03-11 06:35,微博网页版,['https://wx4.sinaimg.cn/large/007dSh2Pgy1hbvaqjhnjlj30e306edii.jpg'],,
4877993309111173,MwIXECeep,7722997474,藏住别动,寄宿考研/山东寄宿考研/青岛寄宿考研山东众创寄宿考研，独立校区，封闭管理宿舍自修室背诵室食堂超市快递驿站配套自学、督学、公共课&专业课辅导张老师VV：sdzc0391（去掉）研儿见到这种场景，连忙为谢文东翻译起来。通过黄研儿的转述，谢文东终于弄懂了莱恩。卡鲁德的意识。听完后谢文东的心里骂道莱恩。卡鲁德真不是东西。什么误会，一准就是莱恩。卡鲁德干了见不得光的买卖，运气不好被记者发现了，而自己,,,,,0,0,0,2023-03-11 06:34,微博网页版,"['https://wx3.sinaimg.cn/large/008qEUroly1hbviwk5oymj31900u07a1.jpg', 'https://wx1.sinaimg.cn/large/008qEUroly1hbviwkfyurj30u01o0dn1.jpg', 'https://wx1.sinaimg.cn/large/008qEUroly1hbviwku5lej30u01o0128.jpg', 'https://wx1.sinaimg.cn/large/008qEUroly1hbviwl2bbtj31970u07aa.jpg', 'https://wx4.sinaimg.cn/large/008qEUroly1hbviwlf8e6j30u013zthe.jpg', 'https://wx4.sinaimg.cn/large/008qEUroly1hbviwln1adj30u013y7c4.jpg']",,
4877993216836038,MwIXvsGmG,1982174682,神和她的孩子在跳舞,#从录取率来看考研难度超过高考#考研礼赞普贤菩萨，功名自有神明助。,,,,从录取率来看考研难度超过高考,4,1,110,2023-03-11 06:34,iPhone客户端,['https://wx1.sinaimg.cn/large/762595dagy1hbviw45xwmj20fe0rc799.jpg'],,
4877993010266551,MwIXb17ld,2416547272,红山晚报,【#2023考研国家线公布#】2023研考国家线发布。O快讯！2023年研考国家线发布,,,,2023考研国家线公布,9,8,13,2023-03-11 06:33,iPhone 11,['https://wx3.sinaimg.cn/large/900995c8ly1hbvivcz6d1j20u01t0ncr.jpg'],,
4877992477590322,MwIWjvQAy,7377857845,发疯中-勿扰,考研【考研打卡】Day84,,,,,0,0,0,2023-03-11 06:31,考研超话,['https://wx3.sinaimg.cn/large/0083iJRbly1hbvit5zi31j30u0140ace.jpg'],,
4877992452685876,MwIWhbgIA,1776391035,奔跑的小鹿i,#从录取率来看考研难度超过高考#然后来说说这么难的考研，考出来就业咋样？,,,,从录取率来看考研难度超过高考,0,1,2,2023-03-11 06:31,荣耀Magic3 Pro 5G,,,
4877992449278426,MwIWgCVK2,6827612992,李二胖的姐姐,#每日学习打卡#考研、法考我来了，打卡第一天🤗,,,,每日学习打卡,0,1,0,2023-03-11 06:31,HUAWEI Mate 50,['https://wx3.sinaimg.cn/large/007u6xDAly1h7yyu789uog307l07l42a.jpg'],,
4877992415723533,MwIWdo0X3,1968984453,浩哥陪你考研,"早安同学们！到了到了，到北京啦～浩哥陪你考研#浩哥说了,要做计划#每日直播继续开启",,北京,,"浩哥说了,要做计划",0,1,8,2023-03-11 06:31,浩哥陪你考研超话,['https://wx2.sinaimg.cn/large/755c5185ly1hbvisw4rb8j2240240hdt.jpg'],,
4877992331314296,MwIW55vUk,5540129131,要保持清醒和自律,考研指导政治学调剂,,,,,0,0,0,2023-03-11 06:31,考研超话,,,
4877940720927502,MwHAQ3ThI,7203003642,间接性冒泡的阿廖莎,西安外国语大学考研出人文地理资料全套初复试,,西安·西安外国语大学长安校区,,,0,1,0,2023-03-11 03:05,西安外国语大学考研超话,['https://wx2.sinaimg.cn/large/007Rt4i6ly1hbvcv0o1zwj30qo0uj0wk.jpg'],,
4877940686324344,MwHAMqxfy,6554581718,两颗西柚-R,“我的23考研回忆录”整理了去年的一些照片，晚上没睡着还写了一篇小作文哈哈哈哈虽然结果没有达到最好，但是我很满意这段经历。#考研回忆录##去年的照片#,,,,"考研回忆录,去年的照片",0,0,1,2023-03-11 03:05,nova7SE 5G你在焦点在,"['https://wx1.sinaimg.cn/large/0079Am7Ygy1hbvc8ta7qlj30sg329u0x.jpg', 'https://wx3.sinaimg.cn/large/0079Am7Ygy1hbvc8wuaihj30qr6bku0y.jpg', 'https://wx1.sinaimg.cn/large/0079Am7Ygy1hbvc8u273aj30sg2hzh7j.jpg', 'https://wx4.sinaimg.cn/large/0079Am7Ygy1hbvc8xwlr2j30sg2rtnks.jpg', 'https://wx2.sinaimg.cn/large/0079Am7Ygy1hbvc90l0j7j335s35s1kx.jpg', 'https://wx1.sinaimg.cn/large/0079Am7Ygy1hbvc8zca1aj30sg4veb2a.jpg', 'https://wx2.sinaimg.cn/large/0079Am7Ygy1hbvc92d0usj30sg3tghdt.jpg', 'https://wx4.sinaimg.cn/large/0079Am7Ygy1hbvcr0dbiej30sg608u0x.jpg', 'https://wx3.sinaimg.cn/large/0079Am7Ygy1hbvc93wwuqj30sg301kjl.jpg']",,
4877940430472064,MwHAn1YNW,7813901756,哦lol挺可怜,姐妹@留学申请Alma姐，这次考研的失败，我决定去新加坡留学但是不知道哪些留学机构比较靠谱，我朋友给我推荐了诺涵教育和挚拓留学，不知道如何选择，想问问您的意见,,,留学申请Alma姐,,0,0,0,2023-03-11 03:04,留学保录超话,,,
4877940313293749,MwHAbdOQZ,5518151474,没素质气死你我开心嘿哈,重庆师范大学考研有没有学长学姐是学硕生物学的啊？资料都准备哪些哇，在研招网看了看还是好迷茫，不知道如何下手，该怎么备考啊,,,,,0,2,0,2023-03-11 03:04,重庆师范大学考研超话,,,
4877939831210553,MwHzp54V3,3008384524,-我有九块腹肌-,还是有值得赌的事情吧中考高考考研哪一步不是豪赌呢,,,,,0,0,1,2023-03-11 03:02,iPhone客户端,,,
4877939823346425,MwHzoe2yB,1027080542,假如熊猫会说话,万里蹀躞，以梦为归。#2023考研国家线公布#孟菲斯的丫丫乐乐#假如熊猫会说话#,,,,"2023考研国家线公布,假如熊猫会说话",237,150,1509,2023-03-11 03:02,,['https://wx2.sinaimg.cn/large/3d38015ely1hbvclnv56lj20zo1beqge.jpg'],,
4877939592135427,MwHz18Xwn,1011385424,买橘子的月台,#从录取率来看考研难度超过高考#反正我高考的时候精神上挺正常的，觉得压力大的时候就哭一哭，哭完了就觉得船到桥头自然直就接着学了，问题是高考只要我认真学就能学明白，而且那时候心理上就觉得自己还是个孩子还有爹妈照顾。考研的时候我是真的崩溃，那个傻屌高数我真的抠头皮，一种题学好久都不一定能学明白，真就是想哭哭不出来，各方面焦虑赚钱的事，不想拿爸妈钱又找不到路子赚钱，然后考研前半个月解封，我连寝室楼都不怎么出临考试头一天我阳了，反正整个精神状态就很不好，晚上躺床上就是真情实感的想亖，前几天跟小我两岁的朋友出去玩，自拍的时候她说我像从地府爬出来的，怎么拍怎么怪，我自己其实没觉得，然后她把前几年我的照片给我看，我直接就傻眼了，考研之前的我就跟活人没有任何区别。反正排除录取的难易程度，我感觉考研对人的精神攻击相当于十个高考,,,,从录取率来看考研难度超过高考,0,8,32,2023-03-11 03:01,Redmi Note 12 Pro,,,
4877939500122417,MwHyS0vQt,2613068613,吃栗子的松鼠_,#历史学考研#在热搜学到了一个词主打的就是一个小众轻奢历史学,,,,历史学考研,0,0,9,2023-03-11 03:01,兔宝最爱的iPhone X,,,
4877939428295242,MwHyKyNYe,7455800800,金书香客01,#从录取率来看考研难度超过高考#各个专业考研难度大小直接与这个专业群体人数多少相关，热门专业由于大家高考录取招生人数庞大，而且毕业生陆续毕业，人数庞大考研难度会继续。,,,,从录取率来看考研难度超过高考,0,0,1,2023-03-11 03:00,nova7你在焦点在,,,
4877939302466363,MwHyyalC3,7745227235,-9-3-9102,如果国家采纳华西曾经力推的护士拥有处方权我可以考虑转专业考研,,,,,0,2,1,2023-03-11 03:00,,,,
4877530399770646,MwwV1EZN4,6129814565,海底pp,今天过得很开心但是具体没发生什么事其实早上起床尝试了咖啡泡麦片果然很苦像在很中药但是饱腹感很强以及很提神一天都很精神穿了一件之前觉得一般般现在很喜欢的卫衣就挺帅的给他加分终于把考研教室的柜子申请下来了现在我一个人拥有两个柜子放资料啦刚开始还感觉不太开心因为柜子分配在了四楼感觉好远啊直到我爬到楼上才发现四楼是顶楼有一个好大的阳台天气好的时候可以搬个椅子去外面晒太阳背书想想就感觉挺舒服的突然又开心了而且考研教室的光线好好我很喜欢今天天气好好走在路上抬头就看到了白色的小花忘记他是桃花还是樱花了（真该死啊但是中午去吃了螺蛳粉浑身臭味的回到考研教室感觉把身边的同学臭到了（可恶下次一定不吃了现在疫情开放今天居然看到了有其他学校的小朋友来我们学校春游参观感觉好年轻走在他们前面未来的简历里可以写曾带领百人团队勇往直前了加分今天成为考研教室第一个站起来的人因为肚子饿了在门口买了个饭团在操场上边走边吃草地上还有人唱歌今晚的月亮还很大很圆今天还学习了新的知识虽然犹如绣花针落地但是相信未来的自己一定学会很开心,,,,,0,2,1,2023-03-09 23:55,iPhone客户端,"['https://wx1.sinaimg.cn/large/006GQ4MRgy1hbu1q8uq8qj30u01407ao.jpg', 'https://wx3.sinaimg.cn/large/006GQ4MRgy1hbu1q59x9bj30u0140gth.jpg', 'https://wx1.sinaimg.cn/large/006GQ4MRgy1hbu1qbie9nj30u01407cl.jpg', 'https://wx3.sinaimg.cn/large/006GQ4MRgy1hbu1q9ifp6j30u0140tf3.jpg', 'https://wx2.sinaimg.cn/large/006GQ4MRgy1hbu1qj78nij30u0140qhw.jpg', 'https://wx3.sinaimg.cn/large/006GQ4MRgy1hbu1qlhk8rj30u0140wpr.jpg', 'https://wx3.sinaimg.cn/large/006GQ4MRgy1hbu1qgcpppj30u0140qid.jpg', 'https://wx3.sinaimg.cn/large/006GQ4MRgy1hbu1qgjn1hj30u0140ted.jpg', 'https://wx2.sinaimg.cn/large/006GQ4MRgy1hbu1qjczsvj30u0140dqi.jpg']",,
